Date,Close,Open,High,Low,Volume,x(t-1),x(t-2),x(t-3),MA5,MA10,MA20,BIAS5,BIAS10,DIFF,BU,BL,KDJ,KDJ(t-1),ROC,TR（14）,MTM6,MTM12,WR%10,WR%5,OSC6,OSC12,RSI6,RSI12,PSY,OBV,return,(x(t)-xo(t))/xo(t),(x(t)-xl(t))/(xh(t)- xl(t)),(MA5(t)-MA5(t-1))/MA5(t-1),(MA20(t)-MA20(t-1))/MA20(t-1),(MA5(t)-MA20(t-1))/MA20(t-1),(x(t)-MA20(t))/MA20(t)
5/4/12,1369.099976,1391.51001,1391.51001,1367.959961,3975140000,1391.569946,1402.310059,1405.819946,1393.342,1389.965,1383.396,-1.739846,-1.501117,1.435712,1420.908578,1356.716807,49.755951,72.283411,-0.034317,15.155,-2.87,-0.47,81.761896,97.592905,0.444367,-0.063958,30.989834,41.18738,58.333333,2156957402,-0.016147208,-0.016104831,0.04840818,-0.004893608,-0.001046326,0.006135705,-0.010334007
5/7/12,1369.579956,1368.790039,1373.910034,1363.939941,3559390000,1369.099976,1391.569946,1402.310059,1387.676,1390.229,1382.765,-1.304051,-1.485295,-0.227387,1419.891413,1355.141664,36.829645,49.755951,-1.524324,14.210714,-21.11,-21.2,80.91279,89.022966,0.134242,-0.014647,31.61236,41.446829,58.333333,2162730851,0.000350581,0.000577091,0.565693319,-0.004066482,-0.000456124,0.003093836,-0.009535275
5/8/12,1363.719971,1369.160034,1369.160034,1347.75,4261670000,1369.579956,1369.099976,1391.569946,1379.256,1389.404,1383.0215,-1.126404,-1.848562,-1.995258,1418.28933,1353.301439,32.431347,36.829645,-1.546414,15.235,-36.26,-21.42,76.365251,72.34632,-0.15264,0.020474,27.922301,39.146855,58.333333,2155977351,-0.004278673,-0.003973285,0.745910586,-0.006067699,0.000185498,-0.002537669,-0.013956059
5/9/12,1354.579956,1363.199951,1363.72998,1343.130005,4288540000,1363.719971,1369.579956,1369.099976,1369.71,1385.793,1382.315,-1.104613,-2.252357,-4.086722,1415.114683,1351.517625,26.907872,32.431347,-1.622462,15.266429,-48.78,-22.34,84.139077,80.897564,-0.594325,0.125123,22.915735,35.769465,50,2148827985,-0.006702267,-0.006323353,0.555823539,-0.006921123,-0.000510838,-0.009624941,-0.0200642
5/10/12,1357.98999,1354.579956,1365.880005,1354.579956,3727990000,1354.579956,1363.719971,1369.579956,1362.994,1381.594,1380.836,-0.367133,-1.708461,-5.406738,1412.05031,1350.321229,24.800104,26.907872,-1.489993,15.325,-44.32,-20.54,79.415432,69.284828,-0.981834,0.194987,28.643824,37.94835,50,2155311533,0.002517411,0.002517411,0.301771612,-0.004903228,-0.001069944,-0.013977277,-0.016545057
5/11/12,1353.390015,1358.109985,1365.660034,1348.890015,3869070000,1357.98999,1354.579956,1363.719971,1359.852,1376.597,1379.9925,-0.475199,-1.685824,-6.746274,1411.222868,1347.643286,21.270901,24.800104,-0.991265,15.112857,-38.18,-13.55,85.787505,66.666667,-1.325094,0.097247,25.568228,36.143999,41.666667,2149197176,-0.003387341,-0.003475396,0.268336011,-0.002305219,-0.000610862,-0.015196591,-0.019277268
5/14/12,1338.349976,1351.930054,1351.930054,1336.609985,3688120000,1353.390015,1357.98999,1354.579956,1353.606,1370.641,1378.4315,-1.127064,-2.355905,-8.91866,1411.713961,1342.557578,15.022523,21.270901,-2.450491,15.686429,-30.75,-33.62,97.789353,94.654378,-1.538592,-0.108733,17.989593,30.903069,33.333333,2143007404,-0.011112864,-0.010044956,0.113575924,-0.004593147,-0.001131166,-0.019120756,-0.029077632
5/15/12,1330.660034,1338.359985,1344.939941,1328.410034,4114040000,1338.349976,1353.390015,1357.98999,1346.994,1363.125,1375.4255,-1.212626,-2.38166,-11.132482,1413.990233,1336.31669,11.019569,15.022523,-4.316562,15.481429,-38.92,-60.03,97.081334,93.995196,-1.879696,-0.406825,15.221355,28.590667,33.333333,2136452475,-0.005745838,-0.005753273,0.136116918,-0.00488473,-0.002180739,-0.022806719,-0.032546631
5/16/12,1324.800049,1330.780029,1341.780029,1324.790039,4280420000,1330.660034,1338.349976,1353.390015,1341.038,1355.374,1372.4085,-1.210853,-2.255761,-13.207556,1416.858542,1330.84915,7.351375,11.019569,-5.370077,15.637143,-38.92,-75.18,99.987225,99.975663,-2.274917,-0.760159,13.343719,26.916349,25,2129796629,-0.004403818,-0.00449359,0.00058917,-0.004421697,-0.002193503,-0.025001354,-0.034689709
5/17/12,1304.859985,1324.819946,1326.359985,1304.859985,4664280000,1324.800049,1330.660034,1338.349976,1330.412,1346.703,1368.8055,-1.920608,-3.10707,-16.273468,1421.93065,1320.865504,4.900917,7.351375,-7.018869,16.506429,-49.72,-98.5,100,100,-2.725806,-1.204526,8.873958,22.109972,25,2122987495,-0.015051376,-0.015066169,0,-0.007923713,-0.002625312,-0.030600583,-0.04671629
5/18/12,1295.219971,1305.050049,1312.23999,1291.97998,4512470000,1304.859985,1324.800049,1330.660034,1318.778,1339.315,1364.64,-1.786351,-3.292355,-19.259087,1425.773913,1309.918395,4.666604,4.900917,-7.636685,17.285,-62.77,-107.09,96.045405,94.595496,-3.269004,-1.611593,7.43007,20.206953,25,2113232876,-0.007387777,-0.007532338,0.159920503,-0.00874466,-0.003043164,-0.03654829,-0.050870581
5/21/12,1315.98999,1295.72998,1316.390015,1295.72998,3786750000,1295.219971,1304.859985,1324.800049,1314.306,1333.956,1362.0925,0.128128,-1.346821,-19.721904,1427.004279,1304.513413,13.94102,4.666604,-5.431275,17.397857,-37.4,-75.58,68.890904,54.663897,-3.598956,-1.933459,34.84133,33.633176,33.333333,2119464010,0.016035901,0.015635982,0.980637739,-0.003391018,-0.001866793,-0.036884453,-0.033846828
5/22/12,1316.630005,1316.089966,1328.48999,1310.040039,4123680000,1315.98999,1295.219971,1304.859985,1311.5,1329.247,1359.3255,0.391155,-0.949184,-19.808705,1427.781373,1299.664012,20.412642,13.94102,-3.832445,17.865714,-21.72,-52.47,66.644114,50.502008,-3.729338,-2.114733,35.547041,34.006446,33.333333,2125693975,0.000486337,0.000410336,0.357180678,-0.002134967,-0.002031433,-0.037143219,-0.031409324
5/23/12,1318.859985,1316.02002,1320.709961,1296.530029,4108330000,1316.630005,1315.98999,1295.219971,1310.312,1325.675,1355.734,0.652364,-0.514078,-19.473078,1426.301147,1295.61193,25.769123,20.412642,-3.703325,18.567143,-11.8,-50.72,63.626522,26.376335,-3.674022,-2.231157,38.339382,35.387782,41.666667,2132657584,0.001693703,0.002157995,0.923491265,-0.000905833,-0.002642119,-0.036057221,-0.027198562
5/24/12,1320.680054,1318.719971,1324.140015,1310.5,3937670000,1318.859985,1316.630005,1315.98999,1313.476,1321.944,1351.769,0.548468,-0.095617,-18.843023,1424.846919,1292.107696,33.137158,25.769123,-3.156073,17.855,-4.12,-43.04,61.047774,21.3914,-3.539321,-2.320597,40.849154,36.569867,50,2138806120,0.001380032,0.001486353,0.746337449,0.002414692,-0.002924615,-0.031169831,-0.022998712
5/25/12,1317.819946,1320.810059,1324.199951,1314.22998,2872660000,1320.680054,1318.859985,1316.630005,1317.996,1318.387,1347.492,-0.013354,-0.043007,-18.362803,1423.926014,1288.482448,38.355285,33.137158,-2.713756,17.855,12.96,-36.76,56.897415,32.570208,-3.196183,-2.385623,37.937306,35.457805,41.666667,2134307329,-0.002165633,-0.002263848,0.360077878,0.003441251,-0.003164002,-0.024984298,-0.022020208
5/29/12,1332.420044,1318.900024,1334.930054,1318.900024,3441640000,1317.819946,1320.680054,1318.859985,1321.282,1317.794,1344.2175,0.842969,1.109885,-16.612626,1422.136052,1286.725486,52.638463,38.355285,-1.549443,17.517857,16.43,-20.97,18.795181,6.536458,-2.577308,-2.41649,56.801023,44.80499,50,2139817674,0.011078978,0.010250982,0.843418259,0.002493179,-0.00243007,-0.01945095,-0.008776449
5/30/12,1313.319946,1331.25,1331.25,1310.76001,3534290000,1332.420044,1317.819946,1320.680054,1320.62,1316.06,1339.5925,-0.552771,-0.208197,-16.575735,1421.671662,1283.065261,51.654203,52.638463,-1.870213,17.593571,-3.31,-25.03,50.314319,88.456815,-2.455649,-2.519402,38.453018,37.130684,50,2134020230,-0.014334892,-0.013468585,0.124935932,-0.000501029,-0.003440663,-0.017554823,-0.019612348
5/31/12,1310.329956,1313.089966,1319.73999,1298.900024,4557620000,1313.319946,1332.420044,1317.819946,1318.914,1314.613,1334.9935,-0.650838,-0.325799,-16.596453,1420.66043,1279.334955,48.677501,51.654203,-1.527813,18.275,-8.53,-20.33,57.275902,68.276436,-2.357463,-2.521153,36.253146,36.075445,50,2124610351,-0.002276665,-0.00210192,0.548462123,-0.001291817,-0.003433134,-0.015436411,-0.018474655
6/1/12,1278.040039,1309.869995,1309.869995,1277.25,4669350000,1310.329956,1313.319946,1332.420044,1310.386,1311.931,1329.317,-2.468433,-2.583291,-18.999392,1419.556723,1271.773277,32.908209,48.677501,-3.529589,19.44,-42.64,-46.76,98.630374,98.630374,-2.557983,-2.533563,20.818543,27.026575,50,2116787059,-0.024642585,-0.024300088,0.02421947,-0.006465926,-0.004252081,-0.018432674,-0.038573915
6/4/12,1278.180054,1278.290039,1282.550049,1266.73999,4011960000,1278.040039,1310.329956,1313.319946,1302.458,1310.227,1324.771,-1.864014,-2.445912,-20.654351,1415.940306,1266.020463,27.531024,32.908209,-2.044664,19.370714,-39.64,-26.68,83.223347,83.223347,-2.755674,-2.479977,20.993549,27.113048,58.333333,2123147094,0.000109554,-8.60407E-05,0.723594011,-0.006050126,-0.003419801,-0.020205113,-0.035169056
6/5/12,1285.5,1277.819946,1287.619995,1274.160034,3403230000,1278.180054,1278.040039,1310.329956,1293.074,1307.178,1320.567,-0.585736,-1.658382,-21.131662,1410.011536,1262.883079,27.524471,27.531024,-0.750452,19.151429,-32.32,-9.72,72.488635,70.919237,-2.832775,-2.259631,30.615377,31.727635,66.666667,2128732385,0.00572685,0.006010279,0.8424962,-0.007204839,-0.003173379,-0.023926399,-0.026554503
6/6/12,1315.130005,1285.609985,1315.130005,1285.609985,4268360000,1285.5,1278.180054,1278.040039,1293.436,1307.028,1318.1375,1.677238,0.61988,-18.901161,1402.97631,1263.550613,42.004142,27.524471,-0.06535,20.054286,-17.29,-0.86,29.036516,8.698113,-2.815767,-1.886668,56.404572,46.644333,66.666667,2135262509,0.023049401,0.022961878,1,0.000279953,-0.00183974,-0.020544963,-0.002281625
6/7/12,1314.98999,1316.150024,1329.050049,1312.680054,4258140000,1315.130005,1285.5,1278.180054,1294.368,1306.641,1316.158,1.59321,0.638967,-16.949387,1393.429413,1266.110587,51.58882,42.004142,-0.12456,19.687857,1.67,-1.64,29.241824,22.564596,-2.52436,-1.626173,56.285954,46.591861,58.333333,2128768527,-0.000106465,-0.000881384,0.141107923,0.000720561,-0.00150174,-0.018032641,-0.000887439
6/8/12,1325.660034,1314.98999,1325.810059,1307.77002,3497190000,1314.98999,1315.130005,1285.5,1303.892,1307.139,1314.5415,1.669463,1.416911,-14.375896,1383.48592,1270.157926,63.194424,51.58882,0.515597,19.529286,15.33,6.8,13.594369,5.440539,-2.095948,-1.342588,63.337408,51.159857,58.333333,2134042083,0.008114164,0.008114164,0.991683776,0.007358031,-0.001228196,-0.00931955,0.008458108
6/11/12,1308.930054,1325.719971,1335.52002,1307.72998,3537530000,1325.660034,1314.98999,1315.130005,1310.042,1306.25,1312.3185,-0.084883,0.205167,-13.530388,1374.384728,1272.902195,62.576451,63.194424,-0.889693,20.002143,30.89,-11.75,38.659494,43.33442,-1.449478,-1.163757,48.589957,44.630504,50,2128377307,-0.012620113,-0.012664754,0.043183601,0.004716648,-0.001691084,-0.003422866,-0.00258203
6/12/12,1324.180054,1309.400024,1324.310059,1306.619995,3442920000,1308.930054,1325.660034,1314.98999,1317.778,1305.426,1311.61,0.485818,1.436619,-11.497236,1369.296028,1274.53551,69.555184,62.576451,0.482615,19.947857,46,6.36,16.487351,22.720898,-0.725194,-1.009196,59.0257,50.866184,58.333333,2134117004,0.011650737,0.011287635,0.992650959,0.005905154,-0.000539884,0.004160194,0.009583683
6/13/12,1314.880005,1324.02002,1327.280029,1310.51001,3506510000,1324.180054,1308.930054,1325.660034,1317.728,1305.582,1310.821,-0.21613,0.712173,-10.515168,1363.231736,1276.392111,69.700548,69.555184,-0.223096,19.418571,29.38,-2.94,30.008723,71.418685,-0.191068,-0.867322,51.391538,47.320772,50,2128577838,-0.007023251,-0.00690323,0.260583783,-3.79427E-05,-0.000601551,0.004664496,0.003096536
6/14/12,1329.099976,1314.880005,1333.680054,1314.140015,3687720000,1314.880005,1324.180054,1308.930054,1320.55,1307.459,1311.036,0.647457,1.655195,-8.491551,1358.416048,1278.544721,76.688996,69.700548,-0.249171,19.84,13.97,-3.32,9.334109,22.214533,0.086612,-0.786869,60.714439,52.807526,58.333333,2134658646,0.010814653,0.010814653,0.765605483,0.002141565,0.000164019,0.007422066,0.013778398
6/15/12,1342.839966,1329.189941,1343.319946,1329.189941,4401570000,1329.099976,1314.880005,1324.180054,1323.986,1313.939,1312.935,1.424033,2.199569,-5.713259,1356.562507,1279.495185,84.227983,76.688996,2.247739,20.143571,27.85,29.52,0.626796,1.307902,0.470914,-0.563247,67.861577,57.476106,66.666667,2146079292,0.010337815,0.010269431,0.966031151,0.002601946,0.001448473,0.009877685,0.022777187
6/18/12,1344.780029,1342.420044,1348.219971,1334.459961,3259430000,1342.839966,1329.099976,1314.880005,1331.156,1320.599,1315.413,1.023471,1.831063,-3.316668,1354.239028,1280.802511,87.653879,84.227983,2.629109,19.904286,19.12,34.45,4.644883,8.269231,0.748117,-0.304775,68.822603,58.114342,75,2151494695,0.001444746,0.001758008,0.750004397,0.005415465,0.001887374,0.013878067,0.02232533
6/19/12,1357.97998,1344.829956,1363.459961,1344.829956,3815350000,1344.780029,1342.839966,1329.099976,1337.916,1327.847,1317.5125,1.499646,2.269313,-0.348208,1355.140672,1280.253944,88.555553,87.653879,6.25489,19.691429,49.05,79.94,7.039178,10.349386,1.342393,0.187994,74.94089,62.312911,75,2157362465,0.009815695,0.009778206,0.705851877,0.005078293,0.001596077,0.017107175,0.030715063
6/20/12,1355.689941,1358.040039,1361.569946,1346.449951,3695700000,1357.97998,1344.780029,1342.839966,1346.078,1331.903,1319.4655,0.714075,1.785941,1.798798,1357.818941,1278.90952,87.813719,88.555553,6.064091,19.282857,31.51,77.51,13.669951,15.754258,1.679056,0.623689,71.999437,61.152792,66.666667,2151628830,-0.001686357,-0.001730507,0.611110652,0.006100532,0.001482339,0.021681388,0.027453875
6/21/12,1325.51001,1355.430054,1358.27002,1324.410034,4094470000,1355.689941,1357.97998,1344.780029,1345.36,1332.955,1319.798,-1.475442,-0.558533,1.052905,1357.423173,1278.909134,69.620358,87.813719,3.112408,19.338571,10.63,40.01,66.766362,97.183099,1.823546,0.887714,44.423872,48.24038,58.333333,2144849079,-0.022261677,-0.022074207,0.032486015,-0.000533401,0.000251996,0.019624992,0.004327943
6/22/12,1335.02002,1325.920044,1337.819946,1325.920044,5271490000,1325.51001,1355.689941,1357.97998,1343.796,1333.891,1320.515,-0.653075,0.08464,1.215149,1358.276046,1278.842416,63.06851,69.620358,3.852198,19.088571,20.14,49.52,50.035186,72.829706,1.866385,0.981562,51.454397,51.743062,66.666667,2154140632,0.007174604,0.006863141,0.764710163,-0.001162514,0.000543265,0.018183086,0.010984366
6/25/12,1313.719971,1334.900024,1334.900024,1309.27002,3501820000,1335.02002,1325.51001,1355.689941,1337.584,1334.37,1320.31,-1.784112,-1.547547,-0.37073,1358.291516,1279.508484,44.782956,63.06851,-0.107214,19.966429,-15.38,-1.41,87.508797,91.788153,1.485179,0.948099,38.398784,44.401407,58.333333,2148171576,-0.015954854,-0.015866396,0.17362272,-0.004622725,-0.000155242,0.012926018,-0.004991274
6/26/12,1319.98999,1314.089966,1324.23999,1310.300049,3412940000,1313.719971,1335.02002,1325.51001,1329.986,1333.951,1319.6885,-0.751587,-1.04659,-1.108831,1358.088484,1281.6169,36.449386,44.782956,0.380231,18.845714,-22.85,5,76.477833,80.217752,1.108827,0.841363,43.465831,46.824286,66.666667,2153647846,0.004772721,0.004489817,0.695120661,-0.005680391,-0.000470723,0.007328582,0.000228455
6/27/12,1331.849976,1320.709961,1334.400024,1320.709961,3286910000,1319.98999,1313.719971,1335.02002,1325.218,1335.648,1320.615,0.500446,-0.284356,-0.728383,1358.937825,1281.987559,38.188992,36.449386,0.466937,18.705714,-12.93,6.19,58.331796,56.826004,0.739232,0.937684,52.360526,51.211521,66.666667,2158644078,0.008984906,0.008434869,0.813730003,-0.003585,0.00070206,0.004190004,0.008507382
6/28/12,1329.040039,1331.52002,1331.52002,1313.290039,3969370000,1331.849976,1319.98999,1313.719971,1325.924,1335.642,1321.5505,0.235006,-0.494294,-0.64617,1359.520865,1282.359135,37.620244,38.188992,1.536369,18.742857,-28.94,20.11,63.517254,59.653061,0.370704,0.931977,50.118597,50.142241,66.666667,2151717601,-0.0021098,-0.001862519,0.863961405,0.000532743,0.000708382,0.004020097,0.005667236
6/29/12,1362.160034,1330.119995,1362.170044,1330.119995,4590480000,1329.040039,1331.849976,1319.98999,1331.352,1337.574,1325.7565,2.314039,1.838104,2.067657,1364.296172,1280.914598,57.61384,37.620244,2.86819,19.124286,6.47,37.98,2.398967,0.018904,0.702568,1.09932,68.932782,60.694581,66.666667,2160241827,0.024920239,0.024088082,0.999687676,0.004093749,0.003182625,0.007416667,0.027458688
7/2/12,1365.51001,1362.329956,1366.349976,1355.699951,3301650000,1362.160034,1329.040039,1331.849976,1341.71,1339.647,1330.123,1.773856,1.930583,4.437549,1369.149928,1279.509303,71.252021,57.61384,3.850541,18.621429,40,50.63,1.471619,1.498662,0.951006,1.194563,70.292799,61.591567,66.666667,2165691630,0.002459312,0.002334276,0.921130138,0.007780061,0.003293591,0.012033507,0.026604314
7/3/12,1374.02002,1365.75,1374.810059,1363.530029,2116390000,1365.51001,1362.160034,1329.040039,1352.516,1341.251,1334.549,1.589926,2.443167,6.922591,1375.107191,1277.875117,80.43289,71.252021,3.379731,18.229286,60.3,44.92,1.205371,1.284135,1.529502,1.224777,73.790386,63.876119,66.666667,2169030150,0.006232111,0.006055296,0.929961268,0.008053901,0.003327512,0.016835285,0.029576299
7/5/12,1367.579956,1373.719971,1373.849976,1363.02002,3041520000,1374.02002,1365.51001,1362.160034,1359.662,1342.44,1337.1715,0.582351,1.872709,8.276939,1378.936843,1276.75008,83.278116,80.43289,1.695445,17.619286,35.73,22.8,11.031431,16.178116,2.006101,1.263772,66.663016,60.88634,58.333333,2164114147,-0.004687023,-0.004469626,0.421048433,0.005283486,0.001965083,0.018817593,0.02274088
7/6/12,1354.680054,1367.089966,1367.089966,1348.030029,2745140000,1367.579956,1374.02002,1365.51001,1364.79,1345.357,1339.156,-0.740773,0.692976,8.214655,1381.190974,1277.677487,78.614055,83.278116,-0.243008,18,25.64,-3.3,30.714068,75.168036,2.163435,1.125267,54.101927,55.2367,58.333333,2159374977,-0.009432649,-0.009077612,0.348900681,0.003771526,0.001484103,0.020654419,0.011592416
7/9/12,1352.459961,1354.660034,1354.869995,1346.650024,2904860000,1354.680054,1367.579956,1374.02002,1362.85,1347.101,1340.496,-0.762373,0.397817,7.895148,1382.955247,1279.153984,74.194106,78.614055,-0.238255,17.604286,-9.7,-3.23,34.645791,79.367898,2.324765,0.984931,52.075548,54.290942,58.333333,2154488909,-0.001638832,-0.001624078,0.706807481,-0.001421464,0.00100063,0.017693234,0.008925026
7/10/12,1341.469971,1352.959961,1361.540039,1336.27002,3470600000,1352.459961,1354.680054,1367.579956,1358.042,1349.876,1342.123,-1.220286,-0.622724,6.678154,1380.972285,1286.016176,64.731485,74.194106,1.204065,18.075,-24.04,15.96,54.193758,86.162853,1.897498,0.901497,42.597515,49.695739,50,2148916354,-0.008125926,-0.008492483,0.205775508,-0.003527901,0.00121373,0.013089185,-0.000486564
7/11/12,1341.449951,1341.400024,1345,1333.25,3426290000,1341.469971,1352.459961,1354.680054,1351.528,1352.022,1342.9865,-0.745675,-0.78194,5.646968,1377.993103,1293.862282,58.412234,64.731485,2.1108,17.834286,-32.57,27.73,54.226268,79.802956,1.427677,0.760172,42.580591,49.687389,50,2142980357,-1.49239E-05,3.72201E-05,0.69786817,-0.004796612,0.000643384,0.007007554,-0.001144128
7/12/12,1334.76001,1341.290039,1341.290039,1325.410034,3654440000,1341.449951,1341.469971,1352.459961,1344.964,1352.313,1343.9805,-0.758682,-1.297998,4.241031,1374.756395,1300.88822,45.250531,58.412234,1.118948,16.561429,-39.26,14.77,81.072874,77.567179,0.808983,0.748702,36.723909,46.81717,41.666667,2137001181,-0.004987097,-0.004868469,0.588789235,-0.004856725,0.000740141,0.001472465,-0.006860583
7/13/12,1356.780029,1334.810059,1357.699951,1334.810059,3212930000,1334.76001,1341.449951,1341.469971,1345.384,1355.087,1345.3645,0.847044,0.124937,4.847765,1375.892463,1302.955999,51.334362,45.250531,1.871832,17.320714,-10.8,24.93,36.497976,13.174647,0.557496,0.855362,58.998579,55.953296,41.666667,2142224705,0.016497362,0.016459248,0.959810994,0.000312276,0.001029777,0.001044286,0.008485083
7/16/12,1353.640015,1356.5,1357.26001,1348.51001,2862720000,1356.780029,1334.76001,1341.449951,1345.62,1354.235,1345.9045,0.596008,-0.043936,5.017395,1376.411927,1305.409611,53.271491,51.334362,1.85096,16.106429,-1.04,24.6,42.854251,21.865486,0.434319,0.878556,55.646581,54.496953,41.666667,2137617914,-0.002314313,-0.002108356,0.586286286,0.000175415,0.000401378,0.000189911,0.005747447
7/17/12,1363.670044,1353.680054,1365.359985,1345.069946,3566680000,1353.640015,1356.780029,1334.76001,1350.06,1354.051,1346.849,1.008103,0.710387,5.893233,1378.368394,1306.376991,61.842431,53.271491,0.110853,16.56,11.21,1.51,21.01569,4.230288,0.463852,0.981718,63.578414,58.280803,41.666667,2143169877,0.007409672,0.007379875,0.916710806,0.003299594,0.000701759,0.003087515,0.012489183
7/18/12,1372.780029,1363.579956,1375.26001,1358.959961,3642630000,1363.670044,1353.640015,1356.780029,1356.326,1353.927,1347.589,1.21313,1.392468,7.238995,1380.066942,1309.589981,72.903312,61.842431,0.532402,16.695,31.31,7.27,4.974925,4.974925,0.666117,0.865288,69.519515,61.456578,41.666667,2148914803,0.006680491,0.006746999,0.847854384,0.004641275,0.000549431,0.007036424,0.018693407
7/19/12,1376.51001,1373.01001,1380.390015,1371.209961,4043360000,1372.780029,1363.670044,1353.640015,1364.676,1354.82,1348.63,0.867166,1.600951,8.50842,1383.095416,1310.586892,79.583171,72.903312,0.18122,16.025,35.06,2.49,7.057112,8.512505,0.944984,0.783964,71.781134,62.724002,41.666667,2155237109,0.0027171,0.002549144,0.577343989,0.006156337,0.000772491,0.012679682,0.020672838
7/20/12,1362.660034,1376.51001,1376.51001,1362.189941,3925020000,1376.51001,1372.780029,1363.670044,1365.852,1355.618,1350.4875,-0.2337,0.519468,8.301179,1383.06205,1314.295643,75.639417,79.583171,-0.826771,14.681429,27.9,-11.36,32.24809,50.198188,1.147892,0.579256,53.945921,55.351264,41.666667,2146718778,-0.01006166,-0.01006166,0.032827565,0.000861743,0.001377324,0.012769996,0.009013437
7/23/12,1350.52002,1362.339966,1362.339966,1337.560059,3717180000,1362.660034,1376.51001,1372.780029,1365.228,1355.424,1351.2625,-1.077329,-0.361806,7.075777,1382.984587,1316.020798,65.649996,75.639417,-1.247459,15.713571,-6.26,-17.06,54.328847,69.740836,1.01181,0.414157,42.768488,49.758577,41.666667,2140801633,-0.008909056,-0.008676209,0.52300281,-0.000456858,0.000573867,0.010914947,-0.000549471
7/24/12,1338.310059,1350.52002,1351.530029,1329.23999,3891290000,1350.52002,1362.660034,1376.51001,1360.156,1355.108,1352.492,-1.606139,-1.239606,5.061052,1382.993869,1315.663054,51.58769,65.649996,-1.208403,16.5,-15.33,-16.37,76.536923,82.26784,0.838749,0.326675,34.212873,44.792806,41.666667,2134617332,-0.009040933,-0.009040933,0.406911311,-0.00371513,0.00090989,0.006581623,-0.010485785
7/25/12,1337.890015,1338.349976,1343.97998,1331.5,3719170000,1338.310059,1350.52002,1362.660034,1353.178,1354.752,1353.387,-1.129785,-1.244656,3.391384,1382.975479,1315.151444,40.028808,51.58769,-1.077296,16.605714,-25.78,-14.57,77.300837,83.088954,0.544183,0.256792,33.932678,44.625687,41.666667,2128172700,-0.000313861,-0.000343678,0.512021253,-0.005130294,0.000661741,0.000507212,-0.01145052
7/26/12,1360.02002,1338.170044,1363.130005,1338.170044,4429300000,1337.890015,1338.310059,1350.52002,1349.88,1357.278,1354.7955,0.751178,0.202022,3.809947,1383.145414,1315.138432,46.744523,40.028808,1.382811,17.012143,-12.76,18.55,39.824047,34.884705,0.382215,0.364865,56.472411,54.40402,50,2135235393,0.016540975,0.016328251,0.875401047,-0.002437226,0.001040722,-0.002591277,0.003856316
7/27/12,1385.969971,1360.050049,1389.189941,1360.050049,4399010000,1360.02002,1337.890015,1338.310059,1354.542,1360.197,1357.642,2.320194,1.894799,6.164548,1387.088031,1313.525046,62.705968,46.744523,3.318797,18.508571,9.46,44.52,5.371143,5.371143,0.41216,0.551333,70.590741,62.805878,58.333333,2142641490,0.019080565,0.019058065,0.88949959,0.00345364,0.002101055,-0.000187113,0.020865568
7/30/12,1385.300049,1385.939941,1391.73999,1381.369995,3212060000,1385.969971,1360.02002,1337.890015,1361.498,1363.363,1358.799,1.748221,1.609036,7.885623,1390.36223,1314.850078,71.702645,62.705968,3.786449,17.444286,22.64,50.54,10.304,10.304,0.519405,0.690014,69.888409,62.481593,50,2137790607,-0.00048336,-0.000461703,0.378983211,0.005135315,0.000852213,0.002840219,0.019503289
7/31/12,1379.319946,1385.27002,1387.160034,1379.170044,3821570000,1385.300049,1385.969971,1360.02002,1369.7,1364.928,1359.4895,0.702344,1.054415,8.667142,1392.730277,1315.889723,74.511097,71.702645,1.661286,17.175714,28.8,22.54,19.872,20.61753,0.74449,0.701857,63.158149,59.490767,50,2131092692,-0.004316829,-0.004295245,0.018761225,0.006024247,0.000508169,0.008022526,0.014586686
8/1/12,1375.319946,1379.319946,1385.030029,1373.349976,4440920000,1379.319946,1385.300049,1385.969971,1377.15,1365.164,1359.5455,-0.145954,0.730755,8.847224,1392.268359,1321.076256,74.154065,74.511097,1.58831,16.864286,36.83,21.5,26.56,30.987493,1.016656,0.659151,58.437772,57.395774,41.666667,2124169803,-0.00289998,-0.00289998,0.16866105,0.005439147,4.11919E-05,0.012990538,0.011602735
8/2/12,1365,1375.130005,1375.130005,1354.650024,4193740000,1375.319946,1379.319946,1385.300049,1378.146,1364.013,1359.4165,-0.95389,0.07236,8.078603,1390.941846,1325.865077,68.508043,74.154065,0.097531,16.689286,27.11,1.33,42.784,72.094904,1.216001,0.540461,47.995585,52.502875,33.333333,2118010684,-0.007503669,-0.00736658,0.505370391,0.000723233,-9.48847E-05,0.01368141,0.004107277
8/3/12,1390.98999,1365.449951,1394.160034,1365.449951,3751170000,1365,1375.319946,1379.319946,1379.15,1366.846,1361.232,0.8585,1.766402,9.457619,1393.737761,1327.618393,77.377718,68.508043,1.326505,18.147143,30.97,18.21,4.882933,8.023285,1.420617,0.484488,66.440123,61.645308,33.333333,2123528791,0.019040286,0.018704486,0.889584297,0.000728515,0.001335499,0.014516155,0.021861071
8/6/12,1394.22998,1391.040039,1399.630005,1391.040039,3122050000,1390.98999,1365,1375.319946,1380.936,1371.217,1363.3205,0.96268,1.67829,10.688727,1396.154927,1330.215842,82.276471,77.377718,1.287314,17.315,8.26,17.72,7.671544,12.005336,1.33737,0.408669,68.131014,62.623711,41.666667,2128327783,0.002329269,0.002293206,0.37135665,0.001295001,0.001534272,0.014475123,0.022672204
